SampleIndex,EMA_Short,EMA_Long,RSI_Period,RSI_lower,RSI_upper,ATR_period,Max_Loss,Min_Profit,ATR_Mult,Volume_Threshold,Volume_window,RSI_exit_threshold,Sharpe,mdd,net_profit,score
637,15,20,18,40,60,21,4.5,0.5,1.0,1.2,15,55,1.4293916829184403,-0.0957958004357162,18520999.999999993,1.3814937827005822
1743,12,40,18,30,50,10,3.0,1.5,2.0,1.4,20,55,1.4692320151764977,-0.1758512354589452,19113000.000000022,1.381306397447025
1722,5,25,14,25,65,10,1.5,1.0,1.5,0.8,20,45,1.4653659751229409,-0.170612539349423,19254999.999999985,1.3800597054482293
246,8,25,14,30,65,10,4.5,1.5,1.0,0.8,5,50,1.4215348821883993,-0.0868187713963724,20337999.999999985,1.3781254964902132
1658,8,35,18,45,65,14,2.5,0.5,1.5,1.0,10,55,1.4403630280917827,-0.1254438063449993,19325000.0,1.377641124919283
605,12,35,18,30,50,21,3.5,1.5,1.5,1.4,10,45,1.467489978747381,-0.1802026309338996,17720000.000000015,1.377388663280431
1292,12,25,18,45,60,10,3.0,0.5,1.0,1.0,15,50,1.4431499835260624,-0.1329253731343283,19730000.0,1.3766872969588981
174,12,35,14,25,65,14,5.0,1.5,1.5,1.2,15,50,1.4336389627283062,-0.1139890092128656,16620999.999999983,1.3766444581218733
2161,5,20,14,45,70,10,2.0,1.5,2.0,1.2,15,45,1.421894591785986,-0.0914482907365472,18212000.0,1.3761704464177125
304,12,30,14,30,50,14,2.0,1.5,1.0,1.4,15,50,1.4577782164126216,-0.1655021834061135,17895999.999999993,1.375027124709565
1731,5,20,18,45,60,21,3.0,1.5,2.0,1.2,20,45,1.4272314952235678,-0.1047645248370847,19685999.999999993,1.3748492328050255
85,5,30,18,25,70,21,5.0,1.5,2.0,1.2,5,55,1.431435852888225,-0.1143919642676691,16523000.000000007,1.3742398707543904
616,8,20,14,30,60,10,3.0,1.0,1.5,0.8,10,45,1.4241093331432078,-0.1014495143549746,21039999.999999978,1.3733845759657204
1283,10,25,18,25,60,21,4.0,2.0,1.0,1.4,20,45,1.4279346044768242,-0.1101591692644356,14585000.000000007,1.3728550198446063
245,15,35,18,35,55,21,3.5,2.0,1.0,1.2,15,45,1.424078536437045,-0.1032262260960062,18394000.000000007,1.3724654233890419
2488,5,25,14,45,50,10,2.0,1.0,1.0,1.2,10,50,1.42761382069706,-0.1105570351901172,20497999.999999963,1.3723353031020016
418,8,25,14,35,70,10,5.0,1.0,1.5,1.2,20,50,1.4180055323937284,-0.0923851329593412,17045000.0,1.3718129659140579
1929,8,30,10,40,65,10,4.5,2.0,1.0,1.4,15,55,1.4274945129075962,-0.1132079414838033,16535999.999999978,1.3708905421656945
1492,10,25,14,45,70,21,4.5,0.5,1.0,1.4,20,50,1.4147242452429367,-0.0889229515512525,15876000.000000007,1.3702627694673104
463,15,30,18,25,60,10,4.0,2.0,1.5,0.8,5,50,1.43265226594829,-0.1249635414978773,18354000.0,1.3701704951993514
1346,12,35,14,25,70,14,5.0,2.0,1.5,0.8,20,50,1.4333567848672746,-0.126388246182323,18056000.000000015,1.3701626617761131
1057,15,25,14,30,55,21,2.5,2.0,1.0,1.4,20,50,1.429999140310203,-0.1201824159507901,16312999.999999983,1.369907932334808
1907,10,30,10,45,65,21,5.0,0.5,1.5,1.0,20,50,1.4310659780187818,-0.122354797026297,19732000.0,1.3698885795056333
31,15,25,14,30,65,14,1.5,2.0,1.0,1.2,5,55,1.4168549462396958,-0.0941742266914416,17058999.999999985,1.369767832893975
1932,12,35,10,45,55,10,2.5,1.0,1.5,1.0,10,55,1.4321140423802767,-0.1267493880307253,22552999.999999978,1.3687393483649142
2380,5,20,18,30,60,14,4.5,1.5,1.0,1.2,5,50,1.4308267155580836,-0.1242841530054643,19903000.0,1.3686846390553515
1400,5,35,18,40,60,14,2.0,2.0,1.0,0.8,20,50,1.4251694811999038,-0.1145176695319964,20402999.999999985,1.3679106464339057
1098,15,30,18,35,65,14,3.5,1.0,1.0,1.2,15,50,1.4212373161270644,-0.1078730019156485,16816000.000000007,1.36730081516924
1086,12,20,10,40,70,14,5.0,0.5,2.0,1.2,10,55,1.411075565468224,-0.0887635253861095,19103000.0,1.3666938027751694
336,5,25,10,35,55,10,5.0,1.5,1.5,1.2,10,50,1.4244756323080197,-0.1168996664292941,19810999.999999963,1.3660257990933726
2087,8,20,18,25,65,21,5.0,1.0,1.5,1.4,20,50,1.4305590934951329,-0.1299728037442287,15515000.0,1.3655726916230186
430,12,35,18,35,55,21,3.0,0.5,1.5,1.2,15,45,1.4384728395169182,-0.1484371873374153,19221000.0,1.3642542458482105
2014,8,40,18,25,55,14,3.0,1.5,1.5,0.8,5,50,1.4303377673703122,-0.133736014269499,19183999.999999993,1.3634697602355628
9,8,40,14,35,70,10,5.0,1.0,2.0,1.2,10,50,1.4162360960123983,-0.1064138916879525,19319999.999999993,1.363029150168422
1073,12,20,18,45,60,21,4.0,0.5,1.0,1.4,15,55,1.4053054498408577,-0.0854473161033798,17974999.999999978,1.3625817917891678
938,5,25,18,30,60,14,5.0,2.0,2.0,0.8,5,55,1.416126289126435,-0.1074277317980087,20931000.000000007,1.3624124232274306
1477,12,20,10,25,55,10,3.5,1.0,2.0,1.2,5,55,1.4305106706560602,-0.1389446578212288,20339999.999999993,1.3610383417454457
1489,5,20,18,25,50,21,4.0,1.5,1.5,1.2,15,55,1.4432714262766466,-0.1650331535502329,19016999.999999993,1.3607548495015303
1797,10,25,10,35,65,10,4.0,0.5,1.0,1.0,5,45,1.4019201690059568,-0.0827634506055859,20101000.0,1.3605384437031638
1415,15,35,18,25,70,21,1.5,1.0,2.0,1.2,15,55,1.4231550787563316,-0.1260830655330919,15400000.000000007,1.3601135459897857
2433,8,40,14,35,60,14,2.5,1.0,1.0,1.4,10,50,1.4143063830053872,-0.1097270796403647,15930999.999999993,1.3594428431852048
918,12,30,14,45,70,10,1.5,1.5,1.0,1.0,5,55,1.4057625030128904,-0.0928722718482364,19807000.000000015,1.3593263670887723
1774,8,35,18,40,65,10,2.5,1.5,1.5,0.8,5,50,1.426510512842642,-0.1374105952236636,19967000.000000015,1.3578052152308102
1545,12,20,14,45,70,14,4.5,1.5,2.0,1.2,10,45,1.400729113271363,-0.0873565594955027,18408000.0,1.3570508335236118
264,8,20,10,35,50,14,3.0,1.0,2.0,1.2,20,45,1.4083360227091586,-0.1055064831682561,18896999.99999997,1.3555827811250305
1137,8,30,18,40,65,21,4.5,1.5,1.5,0.8,10,45,1.4113246060824445,-0.1121790416426713,20264000.0,1.3552350852611088
2468,10,40,18,40,60,14,4.5,1.0,2.0,0.8,10,50,1.4128059139404583,-0.1156984729740649,21800000.000000007,1.3549566774534259
917,10,35,18,30,65,21,3.0,0.5,2.0,0.8,20,45,1.4191356540241746,-0.1284104503531044,19108000.000000022,1.3549304288476225
902,10,40,10,30,65,21,4.5,1.0,2.0,1.2,20,45,1.4063111548264609,-0.103094489491974,19030000.000000022,1.3547639100804738
515,12,30,10,25,65,14,2.5,1.5,2.0,1.0,15,45,1.402437276618532,-0.0956719817767656,17411999.999999993,1.3546012857301493
565,12,25,10,30,65,21,3.0,2.0,1.0,1.4,15,50,1.397936465518308,-0.0876172721930661,15070999.999999983,1.354127829421775
1260,10,30,10,30,50,14,4.5,0.5,1.0,1.0,10,45,1.40397389625922,-0.1020357548827114,20067999.999999985,1.3529560188178644
2028,5,40,10,30,55,21,4.0,0.5,1.0,0.8,15,50,1.4064269543199026,-0.1108237398879899,20904999.999999978,1.3510150843759077
1938,12,20,10,30,55,10,3.0,0.5,2.0,1.4,20,55,1.4030178798541917,-0.1068510508148729,16839999.999999985,1.3495923544467552
325,8,30,14,25,50,10,5.0,2.0,1.0,1.4,20,55,1.4175703043240666,-0.136542015323602,14864999.999999993,1.3492992966622657
1848,5,40,10,30,55,10,1.5,0.5,1.5,1.4,15,45,1.4220191594914402,-0.1455194778539467,17510999.999999978,1.3492594205644668
1396,5,20,18,25,60,21,4.0,0.5,1.5,1.0,20,55,1.4041376584884475,-0.109902770262014,19185000.0,1.3491862733574405
2142,12,40,18,40,70,10,3.5,1.0,1.0,1.4,10,45,1.3946426223123167,-0.0909650972679667,15910000.0,1.3491600736783333
1248,8,25,14,30,60,14,4.0,2.0,1.0,1.0,10,55,1.4032973180103026,-0.1117713365539454,19881999.999999993,1.34741164973333
300,8,40,14,35,55,21,4.0,1.0,2.0,0.8,20,55,1.4126004462667945,-0.130447567166027,21193999.999999993,1.3473766626837809
711,12,25,18,45,70,14,2.5,1.0,2.0,1.0,20,50,1.4023315006881691,-0.1107347184582952,17999000.000000007,1.3469641414590214
691,12,40,14,25,55,14,2.5,1.0,1.5,0.8,10,55,1.4180974610269803,-0.1423026662245714,18562999.999999993,1.3469461279146946
1661,10,25,18,35,70,14,2.0,1.5,2.0,0.8,20,45,1.4019767891706394,-0.1112224125117138,17128000.0,1.3463655829147825
2206,10,20,14,40,65,14,4.5,2.0,1.5,1.4,15,55,1.3875706013025082,-0.0832131320724053,16362999.999999978,1.3459640352663056
722,8,25,18,40,65,10,2.0,0.5,1.0,1.0,15,50,1.3930918068810711,-0.0947277847309135,18106999.999999985,1.3457279145156145
2321,10,35,10,35,65,21,4.0,2.0,1.5,1.0,20,45,1.3970804093428535,-0.1032979169046801,18893000.0,1.3454314508905134
602,5,20,10,45,50,21,1.5,1.5,2.0,1.2,10,55,1.395740073071973,-0.1008433689169167,19718999.999999963,1.3453183886135145
1730,8,40,14,30,50,14,2.0,0.5,2.0,0.8,10,55,1.415414708597657,-0.1403560830860536,21144999.999999993,1.34523666705463
152,5,30,14,25,70,21,4.0,1.0,2.0,1.0,10,50,1.397961191146348,-0.1054703434771967,18066000.000000007,1.3452260194077497
1032,5,20,18,40,65,10,3.5,2.0,1.0,0.8,10,45,1.3885540544645287,-0.0872038538053039,20485000.000000007,1.3449521275618768
1392,10,40,10,40,65,10,1.5,1.0,1.0,1.2,20,50,1.4089119578733942,-0.1283146759782272,17470000.0,1.3447546198842806
1117,12,40,10,45,50,14,4.5,0.5,1.0,1.0,15,50,1.4108255571187207,-0.1376454823313309,20554999.999999978,1.3420028159530553
280,10,30,14,30,50,21,5.0,0.5,1.0,1.0,10,45,1.3945801223604046,-0.1055159780175045,19382999.999999978,1.3418221333516525
2299,10,20,10,30,65,10,3.0,2.0,1.0,1.4,10,55,1.3926779215503835,-0.1017740222969384,15993999.999999993,1.3417909104019143
710,10,30,14,40,65,14,3.0,1.5,2.0,1.0,10,45,1.3839684353533075,-0.0847221505598268,18694999.999999993,1.341607360073394
1133,15,40,10,25,55,21,3.5,1.5,2.0,1.2,5,45,1.4165878818535007,-0.1499989610821367,19837999.999999985,1.3415884013124324
2350,10,35,18,30,50,14,3.5,0.5,2.0,1.2,20,55,1.4310913734644437,-0.1800169609128054,19659999.999999985,1.341082893008041
1352,10,20,14,45,60,10,1.5,1.5,1.5,1.4,20,45,1.3743317659376102,-0.068479481102657,15864999.999999983,1.3400920253862818
527,8,35,14,35,70,14,5.0,2.0,1.5,1.2,20,45,1.3948256016084557,-0.1104134899991029,15651000.000000017,1.3396188566089042
2467,5,25,18,25,55,10,4.0,0.5,1.5,1.4,15,45,1.424757252963476,-0.1718743035435703,17441999.999999993,1.338820101191691
2005,12,35,14,45,65,10,4.0,1.5,1.5,1.2,20,55,1.4004472611912082,-0.1239443093245493,18774999.999999993,1.3384751065289335
1116,15,40,18,30,60,10,3.0,1.5,1.5,1.2,15,50,1.3915626266253192,-0.106360877446687,17815000.000000015,1.3383821879019757
1574,12,35,18,35,60,14,3.5,2.0,2.0,1.2,20,50,1.3983085428455468,-0.1211149961149959,18910000.000000007,1.337751044788049
1152,15,25,14,40,50,10,4.0,1.0,1.0,1.2,20,55,1.387166699229038,-0.0992401129408196,17180000.0,1.337546642758628
129,5,35,18,35,55,10,5.0,2.0,1.5,1.4,15,50,1.410693746780458,-0.1470246210602292,19055999.999999985,1.3371814362503434
1810,8,25,14,30,70,21,3.0,1.5,1.0,1.4,15,50,1.387662079922907,-0.1010175010175011,14104000.000000007,1.3371533294141564
2115,12,20,10,45,60,14,5.0,2.0,1.0,0.8,15,55,1.412756179907857,-0.1512517681544728,22957000.0,1.3371302958306206
1925,15,35,10,30,50,10,5.0,2.0,1.5,0.8,10,50,1.3954193249632,-0.1170986985643012,20663999.999999993,1.3368699756810496
2001,8,20,14,30,65,10,2.5,1.5,1.5,0.8,20,50,1.4124512945110592,-0.1518534421067699,19011999.999999985,1.3365245734576743
1818,5,30,10,30,50,10,2.5,1.5,1.5,1.2,10,55,1.4020979572903187,-0.1321558023128702,19131999.999999963,1.3360200561338835
1318,15,30,14,30,60,10,3.5,0.5,2.0,0.8,15,50,1.3949423780483925,-0.1181248371722372,18907999.999999978,1.335879959462274
2377,5,30,10,45,70,21,5.0,0.5,1.5,1.4,10,45,1.412323304501102,-0.1530399244138778,18961999.999999985,1.3358033422941633
74,15,30,10,30,55,14,4.0,1.5,1.0,1.0,20,45,1.3841353080502652,-0.1000983616635415,19123999.999999985,1.3340861272184945
1395,10,25,10,45,55,21,4.5,2.0,1.5,1.2,10,55,1.4084434134312562,-0.1509929789368102,21203999.999999985,1.332946923962851
2062,15,25,10,25,60,21,2.0,1.0,1.0,1.0,5,45,1.3931362395090172,-0.1229897097787909,18932999.999999978,1.3316413846196218
1090,10,20,10,40,70,10,2.0,1.5,2.0,1.0,10,55,1.397461421251637,-0.1330959762870091,19100000.0,1.3309134331081325
1386,8,40,10,30,55,10,2.0,1.5,1.5,1.2,20,45,1.392915247364877,-0.1253957574798162,18103000.0,1.3302173686249688
2409,8,40,18,45,65,21,2.5,1.0,1.0,0.8,10,55,1.3817224123194651,-0.1074214959437953,20507000.000000015,1.3280116643475675
892,10,25,14,30,60,10,2.5,2.0,1.0,0.8,10,45,1.398596707426153,-0.1412666687486339,19337999.999999978,1.327963373051836
1385,5,25,10,25,70,10,2.0,0.5,1.5,1.0,10,45,1.3913524637611503,-0.1276647760610211,17698000.000000007,1.3275200757306398
205,5,40,14,45,60,21,2.0,0.5,1.5,1.4,10,50,1.3885704835660606,-0.1240132520757493,17952999.999999993,1.326563857528186
1271,5,25,10,25,50,21,2.5,1.5,2.0,1.2,15,55,1.3988632045697125,-0.1448938027349431,18537999.999999985,1.326416303202241
98,8,40,18,35,70,10,4.0,1.5,1.5,1.0,15,55,1.4079760230655285,-0.1640751450342807,18715000.000000015,1.3259384505483882
484,10,40,10,45,70,14,4.5,2.0,1.0,0.8,15,55,1.389605090548252,-0.1274942094878613,21764000.00000003,1.3258579858043213
1748,8,25,14,30,55,14,3.0,2.0,2.0,1.2,20,55,1.393286284847244,-0.136406181750109,18777999.999999993,1.3250831939721897
2324,8,20,18,30,55,14,2.5,2.0,1.5,1.2,10,45,1.390170165400257,-0.1307710385198793,18702000.0,1.3247846461403172
166,15,40,14,30,60,14,5.0,1.0,2.0,1.2,5,50,1.3811571621651295,-0.1130052020808321,19119000.000000007,1.3246545611247134
1178,10,25,14,45,65,21,3.5,1.0,1.0,1.0,5,50,1.3714173885061305,-0.0938054622210737,20524999.999999993,1.3245146573955937
1440,12,35,10,45,70,14,2.0,1.0,2.0,0.8,10,50,1.3907250456692988,-0.1332167152575314,21350000.000000037,1.324116688040533
1365,8,40,14,25,70,14,2.5,2.0,1.5,1.4,20,45,1.3595855344936452,-0.0719345087049581,13974000.000000007,1.323618280141166
1691,10,20,14,30,50,14,3.5,0.5,1.5,1.2,10,45,1.3971508875011935,-0.1497731664286312,19151999.999999993,1.322264304286878
2084,10,30,18,30,60,10,2.5,2.0,1.0,1.4,15,55,1.3747782037284844,-0.1051945757321434,13838000.0,1.3221809158624127
24,15,30,14,25,60,10,2.0,2.0,1.0,1.4,10,55,1.362696142944328,-0.081678269575543,13787000.0,1.3218570081565566
1207,15,25,10,35,60,14,3.0,2.0,1.0,0.8,20,45,1.377436092589008,-0.111328956167548,19513000.0,1.3217716145052338
1604,5,25,18,30,60,10,4.5,1.5,1.5,1.0,15,55,1.376905945070355,-0.1113494738992748,19207000.000000007,1.3212312081207176
1412,12,25,10,25,70,10,4.0,2.0,2.0,0.8,10,55,1.373581086996342,-0.1050731456925316,18899000.000000015,1.3210445141500762
2491,8,35,18,40,55,14,3.0,2.0,1.0,0.8,15,50,1.3801810181600271,-0.1200689163498097,20724000.0,1.3201465599851223
1660,15,40,10,45,55,14,3.0,1.5,1.0,1.2,5,50,1.3752876532532858,-0.1103643809723826,18715999.999999985,1.3201054627670945
2481,15,40,18,25,55,21,3.0,1.0,1.5,1.0,10,45,1.3872704591593423,-0.1350203061543268,18175000.000000007,1.319760306082179
391,12,20,10,30,60,10,3.0,1.0,1.0,0.8,10,55,1.3681255839950135,-0.0980442036901252,20312999.999999985,1.319103482149951
1299,12,40,10,25,55,21,3.0,0.5,1.5,1.4,10,55,1.391966101996187,-0.1464142998324236,16704000.000000007,1.3187589520799752
592,15,35,10,25,65,21,2.0,2.0,1.5,1.0,15,55,1.3789427137448589,-0.1213718225585955,18214000.0,1.3182568024655612
53,15,40,14,40,60,14,3.0,1.0,1.0,0.8,10,45,1.3820734385885387,-0.128136644624895,20351000.0,1.3180051162760913
2189,10,30,18,25,70,10,2.0,1.0,2.0,1.2,10,50,1.3910254380719136,-0.1487066219258378,14713000.000000007,1.3166721271089947
1276,5,35,14,35,70,21,5.0,1.0,2.0,1.2,10,50,1.3736854418242357,-0.1148814062688123,17682000.0,1.3162447386898295
394,15,20,14,45,60,14,3.5,0.5,1.0,1.0,20,50,1.3778028655485095,-0.1234563606637216,20495000.0,1.3160746852166487
1794,10,35,18,45,65,10,4.0,2.0,2.0,0.8,10,55,1.3806512010952372,-0.1294197683370036,22097000.000000007,1.3159413169267353
1779,15,25,18,30,70,14,4.5,0.5,1.5,1.4,5,45,1.360374369410646,-0.0890537289494787,13808000.000000022,1.3158475049359066
214,10,30,14,40,65,10,2.5,0.5,1.5,1.2,20,45,1.364269037957294,-0.0970170110487971,16099999.999999993,1.3157605324328954
939,15,20,14,35,55,10,2.5,0.5,2.0,1.4,20,45,1.3746129523098325,-0.1184486373165616,16051999.999999993,1.3153886336515517
125,8,30,18,30,60,21,5.0,2.0,1.5,1.0,15,50,1.378108262483265,-0.1271232337157206,18424000.000000007,1.3145466456254047
1871,12,30,10,30,50,21,5.0,2.0,1.5,1.2,15,55,1.3731455548596518,-0.1187860370889822,17221999.999999985,1.3137525363151608
1124,10,40,18,25,60,21,1.5,1.5,1.5,0.8,10,55,1.3904090155737423,-0.1539200430330624,17943000.000000007,1.3134489940572112
1189,10,25,10,25,50,14,3.0,0.5,1.5,1.2,20,55,1.3919408531117428,-0.1582576119878844,18088999.999999993,1.3128120471178006
764,12,40,14,25,50,14,3.5,2.0,1.0,1.0,10,50,1.3754456315578725,-0.126215690512211,18978000.0,1.312337786301767
1693,15,35,18,45,55,21,3.5,1.5,1.0,1.0,15,50,1.394548787997652,-0.1669193045028978,20355999.999999978,1.3110891357462031
1356,8,20,10,30,65,10,2.5,1.0,1.5,1.0,15,50,1.3679068891518031,-0.1149149761096545,18182999.999999985,1.3104494010969758
1429,12,20,18,30,65,21,1.5,1.5,1.5,0.8,15,50,1.3689178373134052,-0.1183296217537633,18306000.000000015,1.3097530264365236
1767,12,35,14,40,60,10,4.5,1.5,1.0,1.4,15,50,1.3759807953737635,-0.1329624661931878,16616999.999999983,1.3094995622771697
101,12,35,10,45,65,21,3.0,2.0,2.0,1.0,5,55,1.364637046483118,-0.1110282232997636,21349000.0,1.309122934833236
668,5,40,10,45,50,14,1.5,0.5,1.0,1.4,10,50,1.3812277356899672,-0.1446596429247365,17216999.999999978,1.308897914227599
1550,10,40,10,40,50,21,5.0,1.0,2.0,1.2,5,45,1.3912942803873116,-0.1663028878441906,20605999.99999997,1.3081428364652163
1820,12,25,10,30,70,21,3.5,1.0,2.0,0.8,5,50,1.3511354382655472,-0.0860564838089607,18605000.000000022,1.3081071963610669
984,5,40,14,25,55,10,2.0,0.5,2.0,0.8,5,50,1.3804173190047424,-0.1447594834669107,19966999.99999997,1.308037577271287
1333,8,40,14,40,70,14,4.0,1.0,2.0,0.8,20,50,1.3721393240778783,-0.1320340702640209,20695000.000000015,1.306122288945868
1277,10,20,14,30,65,21,4.5,0.5,1.5,1.0,20,45,1.3581317350779982,-0.105717708922688,17830999.999999985,1.3052728806166543
1954,5,40,10,30,65,10,3.0,2.0,2.0,1.0,20,50,1.354132909171212,-0.0978930231460727,19425999.999999985,1.3051863975981757
1138,15,30,18,35,65,10,3.5,2.0,1.0,1.2,15,50,1.3670277775163886,-0.1238892040083192,15605000.000000007,1.305083175512229
1383,10,40,18,35,70,21,3.5,1.0,1.0,1.4,15,45,1.3515189818689,-0.0931736695334286,14521000.000000007,1.3049321471021857
263,15,30,18,40,50,10,4.0,0.5,1.0,1.2,20,55,1.3670063533175385,-0.1243633797631465,17113999.999999985,1.3048246634359653
607,10,40,18,40,50,21,4.5,1.5,2.0,1.4,20,55,1.36674281689294,-0.1240245795326485,17806000.000000015,1.3047305271266159
1459,10,25,14,35,60,14,2.0,0.5,1.5,1.2,15,55,1.3595946794666396,-0.1111815075068154,17181999.999999985,1.3040039257132319
1095,10,40,14,25,50,10,4.5,0.5,1.5,0.8,10,50,1.374305080920932,-0.1418340611353712,20285999.999999985,1.3033880503532465
1565,10,25,10,40,70,14,1.5,0.5,1.0,1.2,15,55,1.3630250737861764,-0.1222979478562927,17346000.0,1.30187609985803
643,12,40,14,30,65,14,4.5,0.5,2.0,1.0,10,50,1.360161277517078,-0.1170529374545965,19524000.0,1.3016348087897798
2396,10,20,18,40,65,14,4.0,1.5,1.5,1.0,10,45,1.3578921436875495,-0.1126051555795806,18780999.999999985,1.3015895658977592
2012,5,20,18,30,70,14,1.5,1.0,2.0,1.2,5,50,1.3511553556479872,-0.0996224286086275,15943000.000000017,1.3013441413436735
436,8,40,14,45,65,14,5.0,1.0,2.0,0.8,10,45,1.3552698415183373,-0.1081261882965988,21429000.000000007,1.301206747370038
1736,5,40,18,35,55,14,3.0,0.5,2.0,0.8,10,55,1.3682443339808656,-0.134213657375802,21365999.999999985,1.3011375052929646
2499,10,20,10,35,50,21,3.5,2.0,2.0,1.4,20,45,1.349806664743024,-0.099227208946784,16123999.999999993,1.300193060269632
2294,8,35,10,40,50,21,2.0,2.0,1.0,1.2,5,45,1.3621977338996416,-0.1242055642072476,18985999.999999963,1.3000949517960179
2278,8,40,14,40,60,10,2.5,1.0,2.0,1.0,10,45,1.3617567175495344,-0.1238083091540989,19957000.000000007,1.299852562972485
497,12,40,14,30,70,10,4.0,0.5,1.5,1.4,15,50,1.3729784522610395,-0.1465134608205084,16755000.000000007,1.2997217218507853
395,12,25,10,35,60,10,4.5,1.5,2.0,1.0,15,50,1.3440177100451818,-0.089187850512087,18661000.0,1.2994237847891383
729,12,40,18,25,70,14,2.0,1.0,1.5,1.0,15,50,1.3836915853447702,-0.1697158201804377,15651000.000000007,1.2988336752545513
660,5,40,10,45,55,10,2.5,1.5,2.0,1.4,10,45,1.3783775652854149,-0.1592038791616789,19250999.999999985,1.2987756257045755
218,12,25,14,45,65,14,4.0,0.5,1.0,1.0,5,55,1.3461104851435264,-0.095872417103114,19282999.999999993,1.2981742765919693
980,10,35,18,45,55,14,5.0,1.5,2.0,1.0,20,45,1.3729457182386493,-0.151651737319564,20626999.999999993,1.2971198495788674
389,10,30,14,45,65,21,5.0,1.0,2.0,0.8,5,45,1.3552415452849602,-0.1174698795180722,20228999.999999993,1.296506605525924
16,10,20,10,25,60,21,1.5,1.5,2.0,0.8,15,45,1.3626647843475592,-0.1325174122689528,19030999.999999993,1.2964060782130828
1451,12,25,14,40,65,21,5.0,0.5,1.0,0.8,5,50,1.3442679364088572,-0.0969721221822062,19813000.0,1.2957818753177541
1080,12,40,14,35,60,10,5.0,2.0,2.0,1.0,5,45,1.3759856037615172,-0.1611810663674519,21732000.000000022,1.2953950705777912
2035,12,40,18,45,65,14,2.0,2.0,1.0,1.0,20,50,1.3464599107959023,-0.1032613774413604,18075000.000000015,1.2948292220752222
1828,12,40,18,35,50,10,3.0,2.0,1.0,1.4,10,55,1.354751544712565,-0.1202699547953053,15475000.000000007,1.2946165673149124
537,12,20,10,25,70,10,1.5,2.0,2.0,0.8,10,55,1.3759526845293415,-0.1648634208241503,18744000.000000015,1.2935209741172664
2325,12,40,10,30,55,10,4.5,1.0,1.5,0.8,10,50,1.357478911346474,-0.1290383956771565,19861000.0,1.2929597135078958
558,8,35,18,40,60,21,2.5,2.0,2.0,0.8,5,50,1.3603871486013304,-0.1353293596678058,19447000.000000007,1.2927224687674275
1013,10,30,18,25,50,21,5.0,1.5,1.5,1.4,10,55,1.3867124432752207,-0.1903542108467885,15733000.000000007,1.2915353378518264
1741,5,25,14,45,70,21,2.0,1.0,1.5,1.2,20,45,1.3487661071463102,-0.115076717811874,17725000.0,1.2912277482403731
1259,8,40,14,30,65,14,2.0,2.0,1.5,1.0,5,45,1.3403592566091729,-0.099301497750017,18055999.999999993,1.2907085077341645
