Minute,tickersymbol,High,Low,Close,Volume,Open
2022-12-12 09:24,VN30F2303,1065.00,1025.00,1022.00,39,1022.00
2022-12-12 09:25,VN30F2212,1074.30,1035.20,1035.20,51722,1035.20
2022-12-12 09:25,VN30F2301,1064.10,1033.00,1032.00,720,1032.00
2022-12-12 09:25,VN30F2303,1065.00,1025.00,1022.00,40,1022.00
2022-12-12 09:26,VN30F2212,1074.30,1035.20,1035.20,53140,1035.20
2022-12-12 09:26,VN30F2301,1064.10,1033.00,1032.00,722,1032.00
2022-12-12 09:26,VN30F2306,1045.90,1020.00,1020.70,13,1020.70
2022-12-12 09:27,VN30F2212,1074.30,1035.20,1035.20,54761,1035.20
2022-12-12 09:27,VN30F2301,1064.10,1033.00,1032.00,765,1032.00
2022-12-12 09:28,VN30F2212,1074.30,1035.20,1035.20,55963,1035.20
2022-12-12 09:28,VN30F2301,1064.10,1033.00,1032.00,773,1032.00
2022-12-12 09:28,VN30F2303,1065.00,1025.00,1022.00,41,1022.00
2022-12-12 09:28,VN30F2306,1045.90,1020.00,1020.70,14,1020.70
2022-12-12 09:29,VN30F2212,1074.30,1035.20,1035.20,57465,1035.20
2022-12-12 09:29,VN30F2301,1064.10,1033.00,1032.00,778,1032.00
2022-12-12 09:30,VN30F2212,1074.30,1035.20,1035.20,58992,1035.20
2022-12-12 09:30,VN30F2301,1064.10,1033.00,1032.00,788,1032.00
2022-12-12 09:30,VN30F2303,1065.00,1025.00,1022.00,42,1022.00
2022-12-12 09:31,VN30F2212,1074.30,1035.20,1035.20,59726,1035.20
2022-12-12 09:31,VN30F2301,1064.10,1033.00,1032.00,789,1032.00
2022-12-12 09:32,VN30F2212,1074.30,1035.20,1035.20,60339,1035.20
2022-12-12 09:32,VN30F2301,1064.10,1033.00,1032.00,790,1032.00
2022-12-12 09:33,VN30F2212,1074.30,1035.20,1035.20,61845,1035.20
2022-12-12 09:33,VN30F2301,1064.10,1033.00,1032.00,798,1032.00
2022-12-12 09:34,VN30F2212,1074.30,1035.20,1035.20,62891,1035.20
2022-12-12 09:34,VN30F2301,1064.10,1033.00,1032.00,808,1032.00
2022-12-12 09:35,VN30F2212,1074.30,1035.20,1035.20,63569,1035.20
2022-12-12 09:35,VN30F2301,1064.10,1033.00,1032.00,810,1032.00
2022-12-12 09:36,VN30F2212,1074.30,1035.20,1035.20,65192,1035.20
2022-12-12 09:36,VN30F2301,1064.10,1033.00,1032.00,817,1032.00
2022-12-12 09:36,VN30F2303,1065.00,1025.00,1022.00,43,1022.00
2022-12-12 09:37,VN30F2212,1074.30,1035.20,1035.20,67269,1035.20
2022-12-12 09:37,VN30F2301,1064.10,1033.00,1032.00,853,1032.00
2022-12-12 09:38,VN30F2212,1074.30,1035.20,1035.20,68946,1035.20
2022-12-12 09:38,VN30F2301,1064.10,1033.00,1032.00,864,1032.00
2022-12-12 09:39,VN30F2212,1074.30,1035.20,1035.20,69631,1035.20
2022-12-12 09:39,VN30F2301,1064.10,1033.00,1032.00,868,1032.00
2022-12-12 09:39,VN30F2303,1065.00,1025.00,1022.00,44,1022.00
2022-12-12 09:40,VN30F2212,1074.30,1035.20,1035.20,70162,1035.20
2022-12-12 09:40,VN30F2301,1064.10,1033.00,1032.00,875,1032.00
2022-12-12 09:41,VN30F2212,1074.30,1035.20,1035.20,71911,1035.20
2022-12-12 09:41,VN30F2301,1064.10,1033.00,1032.00,882,1032.00
2022-12-12 09:42,VN30F2212,1074.30,1035.20,1035.20,74574,1035.20
2022-12-12 09:42,VN30F2301,1064.10,1033.00,1032.00,917,1032.00
2022-12-12 09:42,VN30F2306,1045.90,1020.00,1020.70,16,1020.70
2022-12-12 09:43,VN30F2212,1074.30,1035.20,1035.20,75875,1035.20
2022-12-12 09:43,VN30F2301,1064.10,1033.00,1032.00,921,1032.00
2022-12-12 09:43,VN30F2306,1045.90,1020.00,1020.70,17,1020.70
2022-12-12 09:44,VN30F2212,1074.30,1035.20,1035.20,76414,1035.20
2022-12-12 09:44,VN30F2301,1064.10,1033.00,1032.00,922,1032.00
2022-12-12 09:45,VN30F2212,1074.30,1035.20,1035.20,77835,1035.20
2022-12-12 09:45,VN30F2301,1064.10,1033.00,1032.00,980,1032.00
2022-12-12 09:45,VN30F2303,1065.00,1025.00,1022.00,45,1022.00
2022-12-12 09:45,VN30F2306,1045.90,1020.00,1020.70,19,1020.70
2022-12-12 09:46,VN30F2212,1074.30,1035.20,1035.20,80506,1035.20
2022-12-12 09:46,VN30F2301,1064.10,1033.00,1032.00,995,1032.00
2022-12-12 09:46,VN30F2306,1045.90,1020.00,1020.70,20,1020.70
2022-12-12 09:47,VN30F2212,1074.30,1035.20,1035.20,81858,1035.20
2022-12-12 09:47,VN30F2301,1064.10,1033.00,1032.00,1000,1032.00
2022-12-12 09:48,VN30F2212,1074.30,1035.20,1035.20,82857,1035.20
2022-12-12 09:48,VN30F2301,1064.10,1033.00,1032.00,1003,1032.00
2022-12-12 09:48,VN30F2303,1065.00,1025.00,1022.00,47,1022.00
2022-12-12 09:49,VN30F2212,1074.30,1035.20,1035.20,84879,1035.20
2022-12-12 09:49,VN30F2301,1064.10,1033.00,1032.00,1014,1032.00
2022-12-12 09:49,VN30F2306,1045.90,1020.00,1020.70,21,1020.70
2022-12-12 09:50,VN30F2212,1074.30,1035.20,1035.20,86409,1035.20
2022-12-12 09:50,VN30F2301,1064.10,1033.00,1032.00,1074,1032.00
2022-12-12 09:50,VN30F2303,1065.00,1025.00,1022.00,97,1022.00
2022-12-12 09:51,VN30F2212,1074.30,1035.20,1035.20,87294,1035.20
2022-12-12 09:52,VN30F2212,1074.30,1035.20,1035.20,88104,1035.20
2022-12-12 09:52,VN30F2301,1064.10,1033.00,1032.00,1083,1032.00
2022-12-12 09:52,VN30F2306,1045.90,1020.00,1020.70,22,1020.70
2022-12-12 09:53,VN30F2212,1074.30,1035.20,1035.20,89529,1035.20
2022-12-12 09:53,VN30F2301,1064.10,1033.00,1032.00,1109,1032.00
2022-12-12 09:53,VN30F2303,1065.00,1025.00,1022.00,98,1022.00
2022-12-12 09:53,VN30F2306,1045.90,1020.00,1020.70,24,1020.70
2022-12-12 09:54,VN30F2212,1074.30,1035.20,1035.20,90408,1035.20
2022-12-12 09:54,VN30F2301,1064.10,1033.00,1032.00,1133,1032.00
2022-12-12 09:54,VN30F2306,1045.90,1020.00,1020.70,26,1020.70
2022-12-12 09:55,VN30F2212,1074.30,1035.20,1035.20,91127,1035.20
2022-12-12 09:55,VN30F2301,1064.10,1033.00,1032.00,1137,1032.00
2022-12-12 09:55,VN30F2303,1065.00,1025.00,1022.00,100,1022.00
2022-12-12 09:56,VN30F2212,1074.30,1035.20,1035.20,91642,1035.20
2022-12-12 09:56,VN30F2301,1064.10,1033.00,1032.00,1141,1032.00
2022-12-12 09:56,VN30F2303,1065.00,1025.00,1022.00,101,1022.00
2022-12-12 09:57,VN30F2212,1074.30,1035.20,1035.20,92133,1035.20
2022-12-12 09:57,VN30F2301,1064.10,1033.00,1032.00,1143,1032.00
2022-12-12 09:58,VN30F2212,1074.30,1035.20,1035.20,93027,1035.20
2022-12-12 09:58,VN30F2301,1064.10,1033.00,1032.00,1145,1032.00
2022-12-12 09:59,VN30F2212,1074.30,1035.20,1035.20,94491,1035.20
2022-12-12 09:59,VN30F2301,1064.10,1033.00,1032.00,1155,1032.00
2022-12-12 10:00,VN30F2212,1074.30,1035.20,1035.20,97357,1035.20
2022-12-12 10:00,VN30F2301,1064.10,1033.00,1032.00,1194,1032.00
2022-12-12 10:00,VN30F2306,1045.90,1020.00,1020.70,29,1020.70
2022-12-12 10:01,VN30F2212,1074.30,1035.20,1035.20,98568,1035.20
2022-12-12 10:01,VN30F2301,1064.10,1033.00,1032.00,1199,1032.00
2022-12-12 10:01,VN30F2306,1045.90,1020.00,1020.70,30,1020.70
2022-12-12 10:02,VN30F2212,1074.30,1035.20,1035.20,99387,1035.20
2022-12-12 10:02,VN30F2301,1064.10,1033.00,1032.00,1203,1032.00
2022-12-12 10:03,VN30F2212,1074.30,1035.20,1035.20,99902,1035.20
2022-12-12 10:03,VN30F2301,1064.10,1033.00,1032.00,1207,1032.00
2022-12-12 10:03,VN30F2303,1065.00,1025.00,1022.00,102,1022.00
2022-12-12 10:04,VN30F2212,1074.30,1035.20,1035.20,101268,1035.20
2022-12-12 10:04,VN30F2301,1064.10,1033.00,1032.00,1209,1032.00
2022-12-12 10:05,VN30F2212,1074.30,1035.20,1035.20,103089,1035.20
2022-12-12 10:05,VN30F2301,1064.10,1033.00,1032.00,1238,1032.00
2022-12-12 10:05,VN30F2306,1045.90,1020.00,1020.70,31,1020.70
2022-12-12 10:06,VN30F2212,1074.30,1035.20,1035.20,106606,1035.20
2022-12-12 10:06,VN30F2301,1064.10,1033.00,1032.00,1273,1032.00
2022-12-12 10:06,VN30F2306,1045.90,1020.00,1020.70,32,1020.70
2022-12-12 10:07,VN30F2212,1074.30,1035.20,1035.20,111115,1035.20
2022-12-12 10:07,VN30F2301,1064.10,1033.00,1032.00,1319,1032.00
2022-12-12 10:07,VN30F2306,1045.90,1020.00,1020.70,34,1020.70
2022-12-12 10:08,VN30F2212,1074.30,1035.20,1035.20,113267,1035.20
2022-12-12 10:08,VN30F2301,1064.10,1033.00,1032.00,1351,1032.00
2022-12-12 10:08,VN30F2306,1045.90,1020.00,1020.70,35,1020.70
2022-12-12 10:09,VN30F2212,1074.30,1035.20,1035.20,115549,1035.20
2022-12-12 10:09,VN30F2301,1064.10,1033.00,1032.00,1366,1032.00
2022-12-12 10:10,VN30F2212,1074.30,1035.20,1035.20,117270,1035.20
2022-12-12 10:10,VN30F2301,1064.10,1033.00,1032.00,1376,1032.00
2022-12-12 10:11,VN30F2212,1074.30,1035.20,1035.20,118368,1035.20
2022-12-12 10:11,VN30F2301,1064.10,1033.00,1032.00,1387,1032.00
2022-12-12 10:12,VN30F2212,1074.30,1035.20,1035.20,119878,1035.20
2022-12-12 10:12,VN30F2301,1064.10,1033.00,1032.00,1402,1032.00
2022-12-12 10:13,VN30F2212,1074.30,1035.20,1035.20,121034,1035.20
2022-12-12 10:13,VN30F2301,1064.10,1033.00,1032.00,1404,1032.00
2022-12-12 10:13,VN30F2303,1065.00,1025.00,1022.00,103,1022.00
2022-12-12 10:14,VN30F2212,1074.30,1035.20,1035.20,122988,1035.20
2022-12-12 10:14,VN30F2301,1064.10,1033.00,1032.00,1411,1032.00
2022-12-12 10:14,VN30F2306,1045.90,1020.00,1020.70,36,1020.70
2022-12-12 10:15,VN30F2212,1074.30,1035.20,1035.20,125668,1035.20
2022-12-12 10:15,VN30F2301,1064.10,1033.00,1032.00,1426,1032.00
2022-12-12 10:15,VN30F2303,1065.00,1025.00,1022.00,104,1022.00
2022-12-12 10:16,VN30F2212,1074.30,1035.20,1035.20,127204,1035.20
2022-12-12 10:16,VN30F2301,1064.10,1033.00,1032.00,1562,1032.00
2022-12-12 10:17,VN30F2212,1074.30,1035.20,1035.20,129999,1035.20
2022-12-12 10:17,VN30F2301,1064.10,1033.00,1032.00,1641,1032.00
2022-12-12 10:17,VN30F2306,1045.90,1020.00,1020.70,38,1020.70
2022-12-12 10:18,VN30F2212,1074.30,1035.20,1035.20,131786,1035.20
2022-12-12 10:18,VN30F2301,1064.10,1033.00,1032.00,1799,1032.00
2022-12-12 10:19,VN30F2212,1074.30,1035.20,1035.20,133043,1035.20
2022-12-12 10:19,VN30F2301,1064.10,1033.00,1032.00,1855,1032.00
2022-12-12 10:20,VN30F2212,1074.30,1035.20,1035.20,134171,1035.20
2022-12-12 10:20,VN30F2301,1064.10,1033.00,1032.00,1925,1032.00
2022-12-12 10:20,VN30F2306,1045.90,1020.00,1020.70,39,1020.70
2022-12-12 10:21,VN30F2212,1074.30,1035.20,1035.20,134986,1035.20
2022-12-12 10:21,VN30F2301,1064.10,1033.00,1032.00,1927,1032.00
2022-12-12 10:22,VN30F2212,1074.30,1035.20,1035.20,135495,1035.20
2022-12-12 10:22,VN30F2301,1064.10,1033.00,1032.00,1947,1032.00
2022-12-12 10:23,VN30F2212,1074.30,1035.20,1035.20,137053,1035.20
2022-12-12 10:23,VN30F2301,1064.10,1033.00,1032.00,2007,1032.00
2022-12-12 10:24,VN30F2212,1074.30,1035.20,1035.20,138247,1035.20
2022-12-12 10:24,VN30F2301,1064.10,1033.00,1032.00,2067,1032.00
2022-12-12 10:25,VN30F2212,1074.30,1035.20,1035.20,141277,1035.20
2022-12-12 10:25,VN30F2301,1064.10,1033.00,1032.00,2217,1032.00
2022-12-12 10:25,VN30F2306,1045.90,1020.00,1020.70,40,1020.70
2022-12-12 10:26,VN30F2212,1074.30,1035.20,1035.20,143906,1035.20
2022-12-12 10:26,VN30F2301,1064.10,1033.00,1032.00,2229,1032.00
2022-12-12 10:26,VN30F2306,1045.90,1020.00,1020.70,41,1020.70
2022-12-12 10:27,VN30F2212,1074.30,1035.20,1035.20,145349,1035.20
2022-12-12 10:27,VN30F2301,1064.10,1033.00,1032.00,2275,1032.00
2022-12-12 10:27,VN30F2306,1045.90,1020.00,1020.70,42,1020.70
2022-12-12 10:28,VN30F2212,1074.30,1035.20,1035.20,147547,1035.20
2022-12-12 10:28,VN30F2301,1064.10,1033.00,1032.00,2358,1032.00
2022-12-12 10:29,VN30F2212,1074.30,1035.20,1035.20,148478,1035.20
2022-12-12 10:29,VN30F2301,1064.10,1033.00,1032.00,2362,1032.00
2022-12-12 10:30,VN30F2212,1074.30,1035.20,1035.20,150600,1035.20
2022-12-12 10:30,VN30F2301,1064.10,1033.00,1032.00,2392,1032.00
2022-12-12 10:31,VN30F2212,1074.30,1035.20,1035.20,154541,1035.20
2022-12-12 10:31,VN30F2301,1064.10,1033.00,1032.00,2493,1032.00
2022-12-12 10:31,VN30F2303,1065.00,1025.00,1022.00,105,1022.00
2022-12-12 10:31,VN30F2306,1045.90,1020.00,1020.70,43,1020.70
2022-12-12 10:32,VN30F2212,1074.30,1035.20,1035.20,157210,1035.20
2022-12-12 10:32,VN30F2301,1064.10,1033.00,1032.00,2519,1032.00
2022-12-12 10:33,VN30F2212,1074.30,1035.20,1035.20,158827,1035.20
2022-12-12 10:33,VN30F2301,1064.10,1033.00,1032.00,2551,1032.00
2022-12-12 10:34,VN30F2212,1074.30,1035.20,1035.20,161425,1035.20
2022-12-12 10:34,VN30F2301,1064.10,1033.00,1032.00,2601,1032.00
2022-12-12 10:35,VN30F2212,1074.30,1035.20,1035.20,162545,1035.20
2022-12-12 10:35,VN30F2301,1064.10,1033.00,1032.00,2604,1032.00
2022-12-12 10:36,VN30F2212,1074.30,1035.20,1035.20,163344,1035.20
2022-12-12 10:36,VN30F2301,1064.10,1033.00,1032.00,2611,1032.00
2022-12-12 10:36,VN30F2303,1065.00,1025.00,1022.00,106,1022.00
2022-12-12 10:37,VN30F2212,1074.30,1035.20,1035.20,164949,1035.20
2022-12-12 10:37,VN30F2301,1064.10,1033.00,1032.00,2618,1032.00
2022-12-12 10:37,VN30F2306,1045.90,1020.00,1020.70,44,1020.70
2022-12-12 10:38,VN30F2212,1074.30,1035.20,1035.20,166445,1035.20
2022-12-12 10:38,VN30F2301,1064.10,1033.00,1032.00,2733,1032.00
2022-12-12 10:38,VN30F2303,1065.00,1025.00,1022.00,107,1022.00
2022-12-12 10:38,VN30F2306,1045.90,1020.00,1020.70,46,1020.70
2022-12-12 10:39,VN30F2212,1074.30,1035.20,1035.20,167391,1035.20
2022-12-12 10:39,VN30F2301,1064.10,1033.00,1032.00,2738,1032.00
2022-12-12 10:40,VN30F2212,1074.30,1035.20,1035.20,168710,1035.20
2022-12-12 10:40,VN30F2301,1064.10,1033.00,1032.00,2761,1032.00
2022-12-12 10:40,VN30F2303,1065.00,1025.00,1022.00,108,1022.00
2022-12-12 10:41,VN30F2212,1074.30,1035.20,1035.20,170252,1035.20
2022-12-12 10:41,VN30F2301,1064.10,1033.00,1032.00,2770,1032.00
2022-12-12 10:42,VN30F2212,1074.30,1035.20,1035.20,171275,1035.20
2022-12-12 10:42,VN30F2301,1064.10,1033.00,1032.00,2774,1032.00
2022-12-12 10:43,VN30F2212,1074.30,1035.20,1035.20,172696,1035.20
2022-12-12 10:43,VN30F2301,1064.10,1033.00,1032.00,2779,1032.00
2022-12-12 10:44,VN30F2212,1074.30,1035.20,1035.20,173855,1035.20
2022-12-12 10:44,VN30F2301,1064.10,1033.00,1032.00,2792,1032.00
2022-12-12 10:45,VN30F2212,1074.30,1035.20,1035.20,175136,1035.20
2022-12-12 10:45,VN30F2301,1064.10,1033.00,1032.00,2796,1032.00
2022-12-12 10:46,VN30F2212,1074.30,1035.20,1035.20,177178,1035.20
2022-12-12 10:46,VN30F2301,1064.10,1033.00,1032.00,2810,1032.00
2022-12-12 10:46,VN30F2303,1065.00,1025.00,1022.00,109,1022.00
2022-12-12 10:46,VN30F2306,1045.90,1020.00,1020.70,47,1020.70
2022-12-12 10:47,VN30F2212,1074.30,1035.20,1035.20,178608,1035.20
2022-12-12 10:47,VN30F2301,1064.10,1033.00,1032.00,2813,1032.00
2022-12-12 10:47,VN30F2306,1045.90,1020.00,1020.70,48,1020.70
2022-12-12 10:48,VN30F2212,1074.30,1035.20,1035.20,180042,1035.20
2022-12-12 10:48,VN30F2301,1064.10,1033.00,1032.00,2819,1032.00
2022-12-12 10:49,VN30F2212,1074.30,1035.20,1035.20,181238,1035.20
2022-12-12 10:49,VN30F2301,1064.10,1033.00,1032.00,2828,1032.00
2022-12-12 10:49,VN30F2303,1065.00,1025.00,1022.00,110,1022.00
2022-12-12 10:50,VN30F2212,1074.30,1035.20,1035.20,183978,1035.20
2022-12-12 10:50,VN30F2301,1064.10,1033.00,1032.00,2856,1032.00
2022-12-12 10:50,VN30F2306,1045.90,1020.00,1020.70,49,1020.70
2022-12-12 10:51,VN30F2212,1074.30,1035.20,1035.20,184850,1035.20
2022-12-12 10:51,VN30F2301,1064.10,1033.00,1032.00,2880,1032.00
2022-12-12 10:51,VN30F2306,1045.90,1020.00,1020.70,51,1020.70
2022-12-12 10:52,VN30F2212,1074.30,1035.20,1035.20,186151,1035.20
2022-12-12 10:52,VN30F2301,1064.10,1033.00,1032.00,2919,1032.00
2022-12-12 10:53,VN30F2212,1074.30,1035.20,1035.20,188114,1035.20
2022-12-12 10:53,VN30F2301,1064.10,1033.00,1032.00,2934,1032.00
2022-12-12 10:53,VN30F2303,1065.00,1025.00,1022.00,115,1022.00
2022-12-12 10:54,VN30F2212,1074.30,1035.20,1035.20,189612,1035.20
2022-12-12 10:54,VN30F2301,1064.10,1033.00,1032.00,2975,1032.00
2022-12-12 10:54,VN30F2303,1065.00,1025.00,1022.00,127,1022.00
2022-12-12 10:55,VN30F2212,1074.30,1035.20,1035.20,190743,1035.20
2022-12-12 10:55,VN30F2301,1064.10,1033.00,1032.00,2982,1032.00
2022-12-12 10:56,VN30F2212,1074.30,1035.20,1035.20,191946,1035.20
2022-12-12 10:56,VN30F2301,1064.10,1033.00,1032.00,2997,1032.00
2022-12-12 10:56,VN30F2303,1065.00,1025.00,1022.00,128,1022.00
2022-12-12 10:57,VN30F2212,1074.30,1035.20,1035.20,192542,1035.20
2022-12-12 10:57,VN30F2301,1064.10,1033.00,1032.00,3018,1032.00
2022-12-12 10:57,VN30F2306,1045.90,1020.00,1020.70,52,1020.70
2022-12-12 10:58,VN30F2212,1074.30,1035.20,1035.20,194097,1035.20
2022-12-12 10:58,VN30F2301,1064.10,1033.00,1032.00,3047,1032.00
2022-12-12 10:59,VN30F2212,1074.30,1035.20,1035.20,196276,1035.20
2022-12-12 10:59,VN30F2301,1064.10,1033.00,1032.00,3106,1032.00
2022-12-12 11:00,VN30F2212,1074.30,1035.20,1035.20,197545,1035.20
2022-12-12 11:00,VN30F2301,1064.10,1033.00,1032.00,3113,1032.00
2022-12-12 11:01,VN30F2212,1074.30,1035.20,1035.20,200292,1035.20
2022-12-12 11:01,VN30F2301,1064.10,1033.00,1032.00,3206,1032.00
2022-12-12 11:02,VN30F2212,1074.30,1035.20,1035.20,201350,1035.20
2022-12-12 11:02,VN30F2301,1064.10,1033.00,1032.00,3219,1032.00
2022-12-12 11:02,VN30F2303,1065.00,1025.00,1022.00,129,1022.00
2022-12-12 11:03,VN30F2212,1074.30,1035.20,1035.20,202512,1035.20
2022-12-12 11:03,VN30F2301,1064.10,1033.00,1032.00,3224,1032.00
2022-12-12 11:03,VN30F2306,1045.90,1020.00,1020.70,53,1020.70
2022-12-12 11:04,VN30F2212,1074.30,1035.20,1035.20,203362,1035.20
2022-12-12 11:04,VN30F2301,1064.10,1033.00,1032.00,3250,1032.00
2022-12-12 11:05,VN30F2212,1074.30,1035.20,1035.20,204279,1035.20
2022-12-12 11:05,VN30F2301,1064.10,1033.00,1032.00,3252,1032.00
2022-12-12 11:05,VN30F2303,1065.00,1025.00,1022.00,130,1022.00
2022-12-12 11:06,VN30F2212,1074.30,1035.20,1035.20,205300,1035.20
2022-12-12 11:06,VN30F2301,1064.10,1033.00,1032.00,3255,1032.00
2022-12-12 11:07,VN30F2212,1074.30,1035.20,1035.20,206191,1035.20
2022-12-12 11:08,VN30F2212,1074.30,1035.20,1035.20,206745,1035.20
2022-12-12 11:08,VN30F2301,1064.10,1033.00,1032.00,3256,1032.00
2022-12-12 11:09,VN30F2212,1074.30,1035.20,1035.20,207726,1035.20
2022-12-12 11:09,VN30F2301,1064.10,1033.00,1032.00,3258,1032.00
2022-12-12 11:09,VN30F2306,1045.90,1020.00,1020.70,54,1020.70
2022-12-12 11:10,VN30F2212,1074.30,1035.20,1035.20,208413,1035.20
2022-12-12 11:10,VN30F2301,1064.10,1033.00,1032.00,3260,1032.00
2022-12-12 11:11,VN30F2212,1074.30,1035.20,1035.20,209380,1035.20
2022-12-12 11:11,VN30F2301,1064.10,1033.00,1032.00,3270,1032.00
2022-12-12 11:11,VN30F2306,1045.90,1020.00,1020.70,57,1020.70
2022-12-12 11:12,VN30F2212,1074.30,1035.20,1035.20,210276,1035.20
2022-12-12 11:12,VN30F2301,1064.10,1033.00,1032.00,3277,1032.00
2022-12-12 11:13,VN30F2212,1074.30,1035.20,1035.20,210819,1035.20
2022-12-12 11:13,VN30F2301,1064.10,1033.00,1032.00,3279,1032.00
2022-12-12 11:14,VN30F2212,1074.30,1035.20,1035.20,211235,1035.20
2022-12-12 11:15,VN30F2212,1074.30,1035.20,1035.20,212205,1035.20
2022-12-12 11:15,VN30F2301,1064.10,1033.00,1032.00,3285,1032.00
2022-12-12 11:16,VN30F2212,1074.30,1035.20,1035.20,212790,1035.20
2022-12-12 11:17,VN30F2212,1074.30,1035.20,1035.20,213505,1035.20
2022-12-12 11:17,VN30F2301,1064.10,1033.00,1032.00,3286,1032.00
2022-12-12 11:18,VN30F2212,1074.30,1035.20,1035.20,214610,1035.20
2022-12-12 11:18,VN30F2301,1064.10,1033.00,1032.00,3296,1032.00
2022-12-12 11:19,VN30F2212,1074.30,1035.20,1035.20,219118,1035.20
2022-12-12 11:19,VN30F2301,1064.10,1033.00,1032.00,3401,1032.00
2022-12-12 11:19,VN30F2303,1065.00,1025.00,1022.00,131,1022.00
2022-12-12 11:19,VN30F2306,1045.90,1020.00,1020.70,58,1020.70
2022-12-12 11:20,VN30F2212,1074.30,1035.20,1035.20,221490,1035.20
2022-12-12 11:20,VN30F2301,1064.10,1033.00,1032.00,3460,1032.00
2022-12-12 11:21,VN30F2212,1074.30,1035.20,1035.20,222399,1035.20
2022-12-12 11:21,VN30F2301,1064.10,1033.00,1032.00,3468,1032.00
2022-12-12 11:22,VN30F2212,1074.30,1035.20,1035.20,223417,1035.20
2022-12-12 11:22,VN30F2301,1064.10,1033.00,1032.00,3471,1032.00
2022-12-12 11:23,VN30F2212,1074.30,1035.20,1035.20,224522,1035.20
2022-12-12 11:23,VN30F2301,1064.10,1033.00,1032.00,3476,1032.00
2022-12-12 11:24,VN30F2212,1074.30,1035.20,1035.20,225597,1035.20
2022-12-12 11:24,VN30F2301,1064.10,1033.00,1032.00,3486,1032.00
2022-12-12 11:25,VN30F2212,1074.30,1035.20,1035.20,226662,1035.20
2022-12-12 11:25,VN30F2301,1064.10,1033.00,1032.00,3488,1032.00
2022-12-12 11:26,VN30F2212,1074.30,1035.20,1035.20,227325,1035.20
2022-12-12 11:26,VN30F2301,1064.10,1033.00,1032.00,3489,1032.00
2022-12-12 11:27,VN30F2212,1074.30,1035.20,1035.20,227748,1035.20
2022-12-12 11:27,VN30F2301,1064.10,1033.00,1032.00,3491,1032.00
2022-12-12 11:28,VN30F2212,1074.30,1035.20,1035.20,228845,1035.20
2022-12-12 11:28,VN30F2301,1064.10,1033.00,1032.00,3495,1032.00
2022-12-12 11:29,VN30F2212,1074.30,1035.20,1035.20,229583,1035.20
2022-12-12 11:29,VN30F2301,1064.10,1033.00,1032.00,3502,1032.00
2022-12-12 11:30,VN30F2212,1074.30,1035.20,1035.20,229662,1035.20
2022-12-12 13:00,VN30F2212,1074.30,1035.20,1035.20,230415,1035.20
2022-12-12 13:00,VN30F2301,1064.10,1033.00,1032.00,3511,1032.00
2022-12-12 13:01,VN30F2212,1074.30,1035.20,1035.20,232885,1035.20
2022-12-12 13:01,VN30F2301,1064.10,1033.00,1032.00,3619,1032.00
2022-12-12 13:01,VN30F2303,1065.00,1025.00,1022.00,132,1022.00
2022-12-12 13:02,VN30F2212,1074.30,1035.20,1035.20,234141,1035.20
2022-12-12 13:02,VN30F2301,1064.10,1033.00,1032.00,3621,1032.00
2022-12-12 13:03,VN30F2212,1074.30,1035.20,1035.20,234750,1035.20
2022-12-12 13:03,VN30F2301,1064.10,1033.00,1032.00,3630,1032.00
2022-12-12 13:04,VN30F2212,1074.30,1035.20,1035.20,235782,1035.20
2022-12-12 13:04,VN30F2301,1064.10,1033.00,1032.00,3637,1032.00
2022-12-12 13:05,VN30F2212,1074.30,1035.20,1035.20,236427,1035.20
2022-12-12 13:05,VN30F2301,1064.10,1033.00,1032.00,3657,1032.00
2022-12-12 13:06,VN30F2212,1074.30,1035.20,1035.20,236851,1035.20
2022-12-12 13:06,VN30F2301,1064.10,1033.00,1032.00,3659,1032.00
2022-12-12 13:07,VN30F2212,1074.30,1035.20,1035.20,237541,1035.20
2022-12-12 13:07,VN30F2301,1064.10,1033.00,1032.00,3662,1032.00
2022-12-12 13:07,VN30F2303,1065.00,1025.00,1022.00,137,1022.00
2022-12-12 13:08,VN30F2212,1074.30,1035.20,1035.20,238894,1035.20
2022-12-12 13:08,VN30F2301,1064.10,1033.00,1032.00,3676,1032.00
2022-12-12 13:08,VN30F2303,1065.00,1025.00,1022.00,146,1022.00
2022-12-12 13:09,VN30F2212,1074.30,1035.20,1035.20,239334,1035.20
2022-12-12 13:09,VN30F2301,1064.10,1033.00,1032.00,3678,1032.00
2022-12-12 13:10,VN30F2212,1074.30,1035.20,1035.20,239991,1035.20
2022-12-12 13:10,VN30F2301,1064.10,1033.00,1032.00,3698,1032.00
2022-12-12 13:11,VN30F2212,1074.30,1035.20,1035.20,242604,1035.20
2022-12-12 13:11,VN30F2301,1064.10,1033.00,1032.00,3760,1032.00
2022-12-12 13:11,VN30F2303,1065.00,1025.00,1022.00,148,1022.00
2022-12-12 13:11,VN30F2306,1045.90,1020.00,1020.70,59,1020.70
2022-12-12 13:12,VN30F2212,1074.30,1035.20,1035.20,245082,1035.20
2022-12-12 13:12,VN30F2301,1064.10,1033.00,1032.00,3772,1032.00
2022-12-12 13:12,VN30F2303,1065.00,1025.00,1022.00,150,1022.00
2022-12-12 13:13,VN30F2212,1074.30,1035.20,1035.20,246739,1035.20
2022-12-12 13:13,VN30F2301,1064.10,1033.00,1032.00,3792,1032.00
2022-12-12 13:14,VN30F2212,1074.30,1035.20,1035.20,248005,1035.20
