SampleIndex,EMA_Short,EMA_Long,RSI_Period,RSI_lower,RSI_upper,ATR_period,Max_Loss,Min_Profit,ATR_Mult,Volume_Threshold,Volume_window,RSI_exit_threshold,Sharpe,mdd,net_profit
2143,15,40,14,40,60,21,2.0,2.0,1.0,1.4,5,55,1.6061921545320041,-0.08748117154811749,18288000.000000007
2144,12,40,18,30,65,14,5.0,0.5,1.5,1.0,20,55,1.6011189069996226,-0.10491813229335811,20374000.000000015
2145,10,30,10,25,65,21,4.5,1.5,1.0,1.4,20,55,2.091546174213666,-0.06591990251447051,23790999.999999985
2146,10,30,18,30,50,21,1.5,1.0,1.0,1.2,15,55,1.631591746308263,-0.1593109753563561,20844999.999999993
2147,8,30,10,30,60,21,3.5,0.5,1.0,0.8,5,50,1.5234471657154158,-0.10367478855799706,23059999.99999997
2148,5,35,14,25,60,14,1.5,0.5,2.0,0.8,5,50,1.2269915164548935,-0.15671385881546085,17281999.999999993
2149,5,20,14,30,65,14,3.0,2.0,1.0,1.4,5,50,1.9029343804108008,-0.07907243954666553,21426999.999999993
2150,10,25,10,35,55,10,3.0,0.5,1.5,1.2,5,50,0.7834001881814148,-0.1873452656357805,10467999.999999985
2151,5,40,14,35,55,10,3.5,1.5,1.5,1.4,15,45,1.2081556231895478,-0.1573151125401928,15838999.999999978
2152,10,20,14,25,55,10,4.0,2.0,2.0,1.4,15,50,1.6712717197020104,-0.13475861450107682,20567999.999999985
2153,5,40,18,30,70,14,2.5,0.5,1.0,1.0,10,55,2.267376859727747,-0.06730502359145157,27259000.0
2154,5,40,14,25,55,10,3.5,2.0,2.0,1.2,20,55,1.8132276976034611,-0.13315000797066798,25965999.99999997
2155,5,25,10,30,60,21,1.5,0.5,2.0,1.0,10,45,0.9367366663977204,-0.1223849188952217,12520999.999999963
2156,10,40,10,25,60,10,3.5,1.5,1.0,0.8,10,55,1.700509371564618,-0.1517680021269199,24986999.99999997
2157,15,35,10,35,55,10,2.0,1.0,2.0,1.0,15,55,0.8140146561885254,-0.16659793814433016,11074999.999999985
2158,10,25,10,45,70,10,4.0,0.5,1.0,1.0,15,50,1.5216213584553482,-0.1027665235006697,21432000.0
2159,15,40,10,35,50,14,2.5,2.0,1.0,0.8,20,45,1.3509176579183848,-0.12660076560025826,19635000.0
2160,12,30,10,35,55,21,4.5,0.5,1.0,1.0,15,45,1.6703204730039933,-0.09391852054242947,24173999.99999997
2161,5,20,14,45,70,10,2.0,1.5,2.0,1.2,15,45,1.421894591785986,-0.09144829073654721,18212000.0
2162,15,30,18,35,70,14,2.5,0.5,2.0,1.0,20,55,0.8829556041820391,-0.14742309904910142,10389000.000000015
2163,12,25,10,40,65,10,4.0,2.0,1.5,1.2,15,50,0.8736731485091884,-0.14990813267575656,10435999.999999993
2164,12,30,18,45,65,10,5.0,2.0,2.0,1.2,10,50,0.7529961196089099,-0.1547444011165802,9343999.999999985
2165,5,40,18,25,65,14,4.5,0.5,1.5,0.8,10,50,1.850066408162687,-0.1313519067837686,24371000.00000003
2166,12,30,10,35,70,14,5.0,2.0,1.5,1.4,15,55,0.23436495062680632,-0.18887433652719343,2371000.0
2167,8,40,18,25,55,21,3.5,0.5,1.5,1.4,5,50,0.5530053241574028,-0.23028328235137652,6043000.000000015
2168,10,35,14,35,70,10,5.0,1.5,2.0,0.8,10,55,2.0027551633309497,-0.0978734306943377,30957000.00000003
2169,12,25,14,45,60,10,5.0,1.0,1.5,1.0,10,55,1.288936638495763,-0.11988135897896841,19006000.0
2170,10,40,14,30,50,21,5.0,0.5,1.0,1.0,5,55,1.5792156085292017,-0.14561248844260005,24374999.99999997
2171,5,30,10,35,55,21,4.0,1.0,1.0,1.2,10,55,1.9868473131163582,-0.08905017106017747,29716999.99999994
2172,12,40,18,30,65,10,3.0,1.0,1.0,1.0,10,55,2.0002288885498967,-0.07810912839794427,25337000.0
2173,12,35,18,45,50,10,2.5,1.0,1.5,1.0,10,55,1.309065239769858,-0.13457544532310892,20263999.999999978
2174,15,20,14,35,65,14,5.0,1.0,1.5,1.0,15,50,1.714562421022995,-0.10182809493264913,23628999.999999993
2175,12,30,10,45,60,21,3.5,0.5,2.0,1.2,5,45,0.6867705329933871,-0.18702535718882743,8828999.99999997
2176,8,20,10,40,50,14,2.0,0.5,1.0,1.4,15,55,1.48699273069217,-0.09695645221470077,17400999.999999963
2177,15,35,14,40,50,21,4.0,1.5,1.5,1.2,10,45,0.7982612512372665,-0.21006511777474066,10210999.99999997
2178,15,20,18,25,70,21,1.5,1.5,1.5,1.4,20,55,1.1842950858419503,-0.1208795864757224,11534000.000000007
2179,5,35,14,35,70,10,1.5,1.0,1.0,1.2,15,45,1.3093550394980351,-0.1176492970340352,14820000.0
2180,8,25,14,30,55,14,4.5,2.0,2.0,1.2,10,50,1.0407743042869004,-0.17948028859074258,14166999.999999993
2181,12,40,18,45,50,14,2.5,2.0,1.5,1.4,5,55,0.4055103511308882,-0.1737421530093328,4389000.0
2182,12,40,14,40,60,14,1.5,1.5,1.5,1.0,10,55,0.6687425229341547,-0.16738538113320872,8655000.000000022
2183,8,30,14,40,50,10,2.5,1.0,2.0,1.2,20,50,1.2884861513501886,-0.10637126737305616,16549999.999999963
2184,8,40,18,30,60,21,5.0,1.5,1.5,1.0,15,50,1.7878654128752252,-0.10884303200282322,24477000.0
2185,5,20,14,45,65,21,2.0,2.0,1.0,1.2,20,45,1.8771462529428078,-0.09530616549105993,25797999.99999997
2186,12,35,18,45,60,10,5.0,1.0,2.0,0.8,10,55,1.3084022749139996,-0.15947651249849043,21030000.0
2187,10,40,10,45,60,10,4.5,0.5,1.5,1.4,5,50,0.9564807023229637,-0.15315048183839883,12071000.0
2188,10,35,14,45,60,10,4.0,2.0,1.5,1.2,5,45,1.2186221600690805,-0.1393939393939392,18061999.999999985
2189,10,30,18,25,70,10,2.0,1.0,2.0,1.2,10,50,1.3910254380719136,-0.14870662192583783,14713000.000000007
2190,10,30,18,25,55,14,3.0,0.5,2.0,1.2,10,55,1.1168485659524012,-0.23900217368802404,13457999.999999985
2191,12,25,14,45,60,10,4.0,1.5,1.0,0.8,15,55,1.3153977913369759,-0.13366026711185328,20274000.000000015
2192,8,25,14,30,60,14,4.5,1.5,1.5,1.2,5,45,1.1124598404597015,-0.15583631670968262,15083999.999999993
2193,5,25,14,35,65,14,5.0,0.5,1.0,1.4,15,50,1.6755397952327984,-0.07632904119774243,20395999.999999978
2194,5,35,14,45,70,10,4.0,0.5,1.0,1.0,20,50,1.6985327326081656,-0.1053941495627937,23196000.0
2195,12,35,14,45,70,14,4.0,1.0,1.0,1.0,10,50,1.8369789481389094,-0.09357894235803699,26783000.000000015
2196,5,40,18,25,65,21,5.0,2.0,1.0,1.4,20,45,1.7951430847435053,-0.09598701741029392,18429000.000000015
2197,8,35,18,45,65,21,3.0,0.5,1.0,1.2,20,45,1.7742843438756928,-0.09105810039514123,22108000.0
2198,8,40,14,35,70,14,4.5,1.0,2.0,1.0,15,50,2.0451051868599373,-0.12379078537465159,30569000.0
2199,10,20,14,40,50,14,5.0,0.5,2.0,1.2,5,50,1.0750350732243323,-0.1227751543770432,15453999.999999985
2200,10,25,14,45,55,10,1.5,1.0,1.5,0.8,20,50,0.32191252106062945,-0.20753328016686123,3440999.999999985
2201,12,30,18,45,50,21,2.5,0.5,1.5,1.0,20,45,0.8816904770931112,-0.14999135396852867,11888000.0
2202,12,40,10,25,70,10,4.0,1.0,1.5,1.2,5,55,1.5097645686008603,-0.1678190723134542,20903000.0
2203,5,40,18,35,60,10,2.0,1.0,2.0,1.2,20,55,1.353508015129458,-0.13754376024445011,18318999.999999993
2204,8,40,10,25,70,21,4.5,2.0,2.0,1.2,5,50,1.329399149980871,-0.18717650786944107,18276000.0
2205,10,35,18,30,50,21,2.0,2.0,2.0,0.8,15,55,0.7790641352757388,-0.16815442130159447,10345000.0
2206,10,20,14,40,65,14,4.5,2.0,1.5,1.4,15,55,1.3875706013025082,-0.08321313207240531,16362999.999999978
2207,10,25,10,30,50,14,2.5,2.0,1.0,0.8,15,55,1.1441310643679516,-0.12045677207972659,16595999.99999997
2208,12,35,10,40,55,14,4.0,0.5,1.0,1.0,20,55,1.7175316480043388,-0.08899098179343207,24753999.99999997
2209,15,20,18,35,55,10,4.5,2.0,1.5,1.2,5,55,1.2857633532024204,-0.1621141041162226,18486999.999999993
2210,5,40,14,30,55,14,2.5,1.0,1.0,0.8,15,55,1.7524759600719777,-0.12088693778834612,26767999.99999997
2211,10,25,10,40,50,21,2.0,1.5,2.0,1.0,10,50,0.3638414215648551,-0.22623958746529185,4125999.999999985
2212,12,20,18,25,65,10,2.0,1.0,1.0,1.2,5,55,2.0224099935634485,-0.11970395139257024,23138000.0
2213,8,20,10,45,60,21,1.5,2.0,2.0,1.2,5,45,0.2568229704309981,-0.17736302612481875,2498999.9999999553
2214,10,40,18,35,70,14,3.0,0.5,1.0,1.0,5,55,1.995531783323469,-0.08953218238965062,26167000.0
2215,8,20,18,25,60,10,1.5,1.0,2.0,1.2,20,45,2.1511834924118345,-0.07406288396076298,26427000.0
2216,15,20,10,40,50,10,5.0,1.0,1.0,1.2,20,45,1.8351748530042953,-0.07909539662495695,25743000.0
2217,10,40,14,40,70,14,2.0,0.5,2.0,1.0,5,45,1.6417791487916675,-0.1233417160787209,25579000.000000007
2218,15,25,10,45,60,21,2.0,1.5,1.5,1.2,20,45,0.9023985333729277,-0.11742675928722428,11285999.999999985
2219,10,30,10,40,70,10,3.0,2.0,2.0,1.4,5,50,0.07371795165584293,-0.16998992950654582,645000.0
2220,5,35,18,25,60,21,2.0,0.5,1.0,1.0,10,55,1.8833497032371687,-0.10027210331803597,23713000.0
2221,12,35,14,25,55,21,2.5,0.5,1.0,1.4,15,55,1.9058688153666232,-0.08492489396105248,19757999.999999985
2222,5,25,10,35,65,10,5.0,2.0,2.0,1.4,5,50,0.5895049597138978,-0.14221922105079723,6686999.99999997
2223,15,20,18,40,55,14,2.5,1.0,1.5,1.0,10,50,0.6779837170672977,-0.13575600489978543,8710000.0
2224,5,30,18,25,50,10,5.0,2.0,1.0,1.0,10,50,0.7651416212222666,-0.26414451986297005,10034999.999999978
2225,5,25,18,25,55,14,2.5,0.5,1.0,1.2,20,55,2.4482878094497478,-0.07843611446997178,31565000.0
2226,10,30,18,40,70,14,2.5,2.0,1.0,1.2,10,50,1.6980927936909744,-0.07139552193767713,21175999.999999993
2227,15,40,18,30,65,21,4.0,0.5,2.0,0.8,5,45,1.7357125538104623,-0.1101444946421236,24058000.000000015
2228,5,35,14,25,50,10,5.0,1.5,1.0,1.0,15,55,0.7714855023538771,-0.15973599740325334,9701999.99999997
2229,10,40,14,30,50,14,4.0,0.5,1.5,1.4,15,55,1.2207722520060578,-0.16264953478068217,15124000.0
2230,15,35,14,30,65,21,1.5,0.5,2.0,0.8,15,45,0.8592473036467706,-0.14965998286803164,10880000.0
2231,5,35,18,45,55,10,1.5,1.0,2.0,1.2,20,45,1.3051491933175834,-0.1407362290151889,18338999.999999963
2232,5,40,14,30,60,14,3.5,1.0,2.0,1.0,5,45,1.312517158405056,-0.14003387916431378,19993999.999999985
2233,8,30,10,25,50,21,5.0,0.5,1.0,1.4,15,45,1.6532572768652039,-0.15672951354880835,19158999.999999985
2234,8,20,10,25,70,14,4.0,1.0,1.5,1.4,10,55,1.7447264047847053,-0.18417569063171357,21812000.000000007
2235,15,40,10,45,50,14,4.0,1.0,1.0,1.2,15,55,1.2189909138485455,-0.11630041996288702,15615999.999999985
2236,8,20,14,25,65,21,5.0,1.5,1.0,1.4,15,50,1.2428714207556941,-0.09863115218623306,12687999.999999985
2237,5,25,14,25,65,10,2.0,1.5,2.0,1.4,20,50,1.2056936849972772,-0.09521883706299991,13467999.999999985
2238,8,30,14,35,55,21,1.5,1.0,1.5,0.8,20,55,0.6714259414537307,-0.14487737551757077,8764999.999999978
2239,12,40,14,25,50,14,5.0,1.5,1.0,0.8,15,50,1.921112400401429,-0.11987088086185048,28492000.000000015
2240,15,35,18,25,70,14,1.5,1.0,1.5,1.4,5,50,0.8593901753888089,-0.13887299771167047,7320000.0
2241,10,25,10,30,60,21,5.0,0.5,1.0,1.4,5,55,1.527113884357891,-0.09026152966255917,18594999.999999993
2242,15,35,10,35,70,14,5.0,0.5,2.0,1.0,10,55,1.4960537846840078,-0.0952072792877592,22065000.000000015
2243,15,40,14,40,55,10,3.0,1.0,1.5,0.8,15,55,1.1674312727197713,-0.14492378812614154,17028000.000000007
2244,5,40,14,25,60,10,3.0,1.5,1.5,1.4,20,50,1.676808356699126,-0.0854320888316704,20662000.000000007
2245,10,25,10,25,50,21,2.5,1.5,1.0,1.4,10,50,1.83071674721005,-0.16805475385503407,23325999.999999993
2246,15,35,14,30,70,14,5.0,2.0,1.5,1.2,5,55,1.0593522866260199,-0.15210132184702915,12939000.000000007
2247,12,20,18,35,60,14,1.5,1.5,2.0,0.8,5,50,0.8023561530608971,-0.17634415938864653,10457999.999999993
2248,15,20,14,45,65,10,4.5,2.0,1.5,0.8,5,45,1.153603583050903,-0.1398805050353224,17413999.999999993
2249,8,30,18,35,65,10,2.5,2.0,1.0,1.4,15,55,1.4325369586246708,-0.09563693423814487,15028999.999999993
2250,15,25,10,35,55,21,4.5,2.0,2.0,1.4,5,55,0.2201252354578879,-0.21959686450167973,2181999.999999985
2251,8,20,10,30,65,21,5.0,1.5,2.0,1.2,15,55,1.549825145209291,-0.0880056895239988,20061999.999999978
2252,5,40,14,35,60,21,4.0,0.5,2.0,1.4,20,50,1.0679237505115309,-0.113993275737328,13167000.000000015
2253,12,40,14,25,60,21,3.5,2.0,2.0,1.4,10,45,1.1217382681235057,-0.16753142664304393,13309000.000000015
2254,12,35,18,25,55,10,2.0,0.5,2.0,1.0,5,55,1.1039103456052934,-0.2301790281329925,15014999.999999978
2255,5,20,10,25,50,10,1.5,1.0,1.5,1.2,20,45,2.1925298790437333,-0.07282172635003963,27930999.99999997
2256,15,30,10,25,70,21,1.5,0.5,1.0,1.2,5,50,1.4634554843492151,-0.08906756696726029,17836000.000000007
2257,15,35,14,35,60,14,1.5,2.0,1.0,1.4,5,45,0.6626909185473429,-0.12836207755956563,7009999.999999985
2258,10,30,18,25,55,14,5.0,1.0,2.0,0.8,20,50,0.9980824532881774,-0.22211290896531516,13030000.0
2259,8,25,10,40,60,10,5.0,1.5,2.0,0.8,20,45,0.8253542974037971,-0.15594430711373083,12054999.99999997
2260,15,25,14,40,65,21,4.0,2.0,1.0,1.2,20,55,1.6993469003260606,-0.06341246221264031,20288999.999999993
2261,12,20,10,30,55,14,2.0,0.5,1.5,1.2,15,55,1.3302732861991138,-0.09938053686804794,16956999.999999985
2262,10,30,14,30,65,14,3.0,1.5,1.0,1.0,15,55,2.1087889993604962,-0.08578718709054547,27875000.0
2263,10,40,14,25,50,21,4.5,2.0,1.0,0.8,10,55,1.8014687022594342,-0.15082925640973593,27488999.999999985
2264,15,25,10,40,60,10,3.5,2.0,1.5,1.0,15,50,1.090476769298054,-0.12349497836684335,14781000.0
2265,10,20,10,30,50,14,4.5,0.5,1.5,1.0,10,55,0.8596847796274709,-0.10851023338696554,11561999.999999985
2266,5,30,10,45,60,21,3.5,2.0,1.5,1.2,15,50,1.2224417186898868,-0.19747839058381175,17720999.999999963
2267,12,40,18,25,50,14,3.0,0.5,2.0,0.8,15,55,1.1965203186232265,-0.1716506363548043,16358000.000000007
2268,10,30,10,35,65,21,5.0,1.0,2.0,1.0,10,45,1.484894448071985,-0.08773387128673706,20275000.0
2269,5,35,10,35,55,10,1.5,0.5,1.5,0.8,10,45,1.0485405069553972,-0.13404460922555061,15513999.999999963
2270,10,25,10,35,65,10,4.0,2.0,2.0,1.2,20,50,1.2545466759411248,-0.1099694423223832,15879999.999999985
2271,12,20,18,45,60,21,3.0,1.5,2.0,1.2,10,55,1.1363812138774643,-0.10114138132133618,15385999.999999978
2272,8,40,14,45,70,10,3.5,1.5,1.0,1.4,5,50,1.4506663552916632,-0.12632123733503195,16859000.0
2273,12,20,18,40,70,21,5.0,0.5,1.0,1.2,15,50,1.776211648891407,-0.10098721219516082,20822999.999999993
2274,5,25,18,45,65,21,3.5,1.5,2.0,1.2,5,55,1.010092614016653,-0.12978627763475117,13578999.99999997
2275,12,40,18,35,55,21,5.0,2.0,1.5,1.0,20,50,1.297373571142589,-0.14498376751920172,18569000.000000007
2276,10,35,10,40,55,21,3.5,1.5,1.5,1.4,10,55,1.2398692510550635,-0.17941320893690138,15689999.999999985
2277,10,25,10,30,55,21,3.0,1.0,2.0,1.4,5,45,0.43767036776132323,-0.20703907551506714,4835000.0
2278,8,40,14,40,60,10,2.5,1.0,2.0,1.0,10,45,1.3617567175495344,-0.12380830915409897,19957000.000000007
2279,5,25,18,35,60,14,3.0,2.0,2.0,1.4,15,45,1.2415455325923375,-0.08942499546526375,15538999.999999985
2280,8,20,14,30,70,10,2.0,0.5,1.0,1.0,15,55,1.8349096299088583,-0.08614967512737812,22945000.000000007
2281,12,25,18,25,50,14,4.0,1.0,2.0,1.2,5,55,1.2932474396928078,-0.21769331330120384,17002000.0
2282,15,35,10,35,50,14,2.5,1.0,1.5,1.0,10,50,0.7618124281753065,-0.1867324867429531,9891999.999999985
2283,12,40,18,30,55,21,3.0,1.5,1.0,0.8,15,50,1.6922225364450365,-0.14706234772536636,24315000.0
2284,5,40,18,45,65,10,3.5,1.0,1.0,1.0,10,55,1.7126748673093242,-0.0867076896596239,25731999.999999978
2285,8,20,18,30,55,21,3.0,1.0,1.5,0.8,5,55,0.9643745772037009,-0.15186816309134804,13891000.000000007
2286,15,20,14,30,50,21,2.5,1.5,1.0,0.8,10,45,0.6984170423929034,-0.1418692001767564,9662999.999999993
2287,12,20,10,25,50,21,5.0,1.0,1.0,1.2,5,45,1.5472492187948574,-0.14227378791807085,22641999.999999993
2288,5,40,18,45,60,14,1.5,0.5,1.5,1.2,10,50,0.7708942607641063,-0.14933695784759643,9278999.999999978
2289,5,40,18,40,65,14,4.0,1.5,2.0,0.8,10,55,1.492057758669484,-0.10509491297999132,23324999.999999993
2290,8,20,10,40,65,14,3.0,1.0,1.0,1.4,5,45,1.2337354321735317,-0.0895315496648504,14361999.99999997
2291,15,30,10,30,55,14,3.5,2.0,1.0,1.2,5,55,1.618771099694969,-0.10061899679829243,21929999.999999978
2292,5,20,18,40,70,14,1.5,1.0,1.0,1.0,15,55,1.9797157253677569,-0.09194004966916167,26196999.999999985
2293,5,35,18,25,70,21,2.5,1.0,2.0,1.0,15,55,1.7251687099642756,-0.12991642802875344,20555000.000000007
2294,8,35,10,40,50,21,2.0,2.0,1.0,1.2,5,45,1.3621977338996416,-0.12420556420724767,18985999.999999963
2295,5,40,14,45,70,14,2.0,0.5,1.0,0.8,15,50,1.487825931607376,-0.12661422484431353,21474000.000000007
2296,10,35,10,30,60,14,2.0,0.5,1.0,0.8,20,45,1.5729469945279626,-0.10235221246959669,21442999.999999993
2297,15,20,18,40,50,21,1.5,0.5,1.5,1.0,10,55,0.04160250884102426,-0.18959332728294248,-1039000.0
2298,15,25,14,25,55,10,3.0,2.0,1.0,1.0,15,55,1.3397069186523654,-0.1290869610174749,17130999.999999993
2299,10,20,10,30,65,10,3.0,2.0,1.0,1.4,10,55,1.3926779215503837,-0.10177402229693842,15993999.999999993
2300,12,40,10,30,70,21,2.0,1.5,2.0,1.2,10,45,0.830850327787635,-0.17501717327837868,10285000.0
2301,5,25,18,35,55,21,5.0,1.5,2.0,1.0,20,55,0.13160666225837164,-0.18326221441842416,484999.9999999851
2302,12,40,14,25,65,10,1.5,1.5,1.5,1.0,10,45,1.2645309665914783,-0.14319157237612185,16044000.0
2303,15,25,10,45,55,10,1.5,0.5,1.0,1.2,10,55,1.164433115347317,-0.1874742904154667,15392999.999999985
2304,15,20,14,25,55,21,5.0,2.0,1.0,1.0,20,45,1.617653044402547,-0.12196754757881997,22146999.999999993
2305,15,25,10,45,70,14,2.0,0.5,2.0,1.4,5,50,0.44132917492899193,-0.17981920903954768,4855000.0
2306,8,30,18,25,60,21,4.0,2.0,2.0,1.0,20,50,1.197033239456795,-0.15123417854589796,15047000.0
2307,5,30,10,40,50,14,2.5,1.0,2.0,1.4,15,45,0.8590908839500866,-0.16915422885572123,10205999.999999963
2308,12,20,10,40,60,10,5.0,1.0,2.0,1.2,5,45,0.8995374023302954,-0.13409379535558763,12584999.999999985
2309,8,25,10,35,55,14,5.0,2.0,1.5,1.4,5,55,0.02109335042431595,-0.21986086175942549,-417000.0000000149
2310,12,25,18,40,70,10,5.0,1.5,2.0,1.2,20,50,1.5436250280759323,-0.08098483597858643,17835000.000000007
2311,15,30,10,35,60,14,1.5,1.0,1.5,1.0,20,55,0.4055286202855755,-0.178760964104076,4566999.999999985
2312,8,20,10,25,50,21,4.0,1.0,2.0,1.2,20,45,1.7088983918426903,-0.11691481571881851,23264999.999999978
2313,10,25,18,30,50,14,5.0,0.5,2.0,1.4,15,50,0.9787270743912635,-0.2247195849210961,12381000.0
2314,8,25,18,25,65,10,3.5,1.5,1.0,1.2,10,45,1.4575298172137843,-0.14864970340305964,16102000.0
2315,12,20,14,40,60,14,2.0,1.5,1.0,0.8,5,55,0.9024056252622824,-0.1334897894847458,12771999.999999993
2316,12,30,18,25,60,21,3.0,0.5,2.0,1.2,20,55,1.6720945983746582,-0.1273933331938312,19394000.0
2317,12,20,14,45,55,21,1.5,1.5,2.0,1.0,10,45,0.5498566311480451,-0.16869565217391333,7103999.999999985
2318,12,30,18,45,60,14,4.0,1.0,2.0,1.0,5,45,0.7848885387152048,-0.1310952095295225,10875000.000000007
2319,5,30,18,45,70,14,2.0,1.0,1.0,0.8,20,45,1.3474104878694844,-0.15851508120649638,19552999.999999993
2320,12,20,14,35,60,21,4.0,2.0,1.5,1.4,10,45,1.7255411023476683,-0.09025488548467007,22313999.999999993
2321,10,35,10,35,65,21,4.0,2.0,1.5,1.0,20,45,1.3970804093428537,-0.10329791690468014,18893000.0
2322,10,25,18,30,50,10,5.0,1.0,1.5,1.0,5,55,0.7137428194321264,-0.17626926468735546,9592000.000000007
2323,12,30,10,40,55,10,3.0,0.5,1.0,1.2,10,45,1.5279016701858106,-0.16104304115614188,20070999.99999997
2324,8,20,18,30,55,14,2.5,2.0,1.5,1.2,10,45,1.390170165400257,-0.13077103851987937,18702000.0
2325,12,40,10,30,55,10,4.5,1.0,1.5,0.8,10,50,1.357478911346474,-0.12903839567715655,19861000.0
2326,8,20,18,30,65,10,2.5,2.0,1.5,0.8,15,55,0.8928283761111528,-0.14309859154929586,11328000.000000015
2327,15,35,14,25,65,14,3.0,1.5,1.5,1.2,15,55,1.435867319037,-0.10109248096178862,16669999.999999993
2328,5,40,14,40,60,21,2.0,0.5,1.0,1.0,20,50,1.6418157944520309,-0.08172154861359425,23030999.99999997
2329,12,25,18,40,55,10,3.5,1.0,2.0,1.0,15,45,0.9857754857281453,-0.12208868628263556,13650000.000000007
2330,15,30,10,25,55,21,3.0,2.0,1.0,1.2,15,55,2.1788940350435393,-0.11021235639833706,28471999.99999997
2331,5,40,14,45,60,14,5.0,1.0,1.5,0.8,10,50,1.0245915379619923,-0.14003598089290517,15271999.999999985
2332,12,20,18,45,65,10,3.0,2.0,1.5,1.2,10,55,0.8947702848538812,-0.13437399420663004,11490999.999999985
2333,12,35,18,40,60,21,4.5,2.0,1.0,0.8,5,50,1.7431232112533332,-0.11482566600050445,26392000.000000015
2334,5,35,14,35,55,14,4.0,2.0,1.0,1.0,10,55,1.771824828004016,-0.07653917041148088,26439999.99999997
2335,5,40,10,45,50,10,1.5,1.5,2.0,0.8,20,50,0.9299872285041585,-0.19538369195511016,13951999.999999993
2336,15,35,14,35,65,21,3.0,2.0,2.0,1.0,5,45,1.5368160617982687,-0.11153194249722724,23090000.0
2337,5,40,14,25,65,21,4.0,1.5,1.0,0.8,10,55,2.2878639452278295,-0.10842273916482446,34546000.0
2338,12,30,14,45,55,21,3.5,1.5,2.0,1.2,20,50,1.0145244244250535,-0.18019683987753998,13119999.999999985
2339,5,20,18,30,60,21,5.0,2.0,1.0,1.0,20,55,1.496368238554886,-0.1108025871672515,21517000.000000007
2340,5,20,18,35,55,21,1.5,1.5,2.0,1.2,10,45,1.2602855549677423,-0.10725943634775413,16880999.999999978
2341,15,35,10,40,60,14,2.0,2.0,1.5,1.0,10,45,0.5404676303624473,-0.22808311556941743,6808999.999999985
2342,15,25,18,35,50,10,5.0,1.5,2.0,0.8,20,50,0.9540283915367572,-0.12291005291005314,12893000.000000007
2343,5,25,10,40,70,10,3.5,1.5,2.0,1.4,5,55,0.6449241247195483,-0.18011962885464852,7184999.999999985
2344,15,25,14,30,55,14,1.5,2.0,2.0,0.8,10,45,0.7323395272842536,-0.1539099727705921,9653999.999999993
2345,8,25,18,45,55,21,3.5,1.0,2.0,1.2,20,50,1.0802028316676966,-0.11136391587750567,14749999.999999985
2346,15,40,10,35,65,14,1.5,0.5,1.5,0.8,5,55,0.7482252723575721,-0.16325755614244022,9276000.000000022
2347,5,20,14,40,55,10,1.5,1.5,1.0,1.4,15,45,2.0538680694497757,-0.09217753281042211,25833999.999999955
2348,8,30,18,40,70,10,1.5,2.0,1.5,0.8,10,50,1.339918331773905,-0.14005476163684769,17628000.0
2349,8,25,10,45,50,21,3.5,2.0,1.0,1.4,20,45,1.8757413773154121,-0.0665365707209068,23411000.0
2350,10,35,18,30,50,14,3.5,0.5,2.0,1.2,20,55,1.4310913734644435,-0.1800169609128054,19659999.999999985
2351,12,30,10,40,70,14,2.0,0.5,2.0,1.2,5,45,0.3001716067280625,-0.2423605238497928,3178000.0
2352,12,20,10,45,60,21,2.5,1.5,2.0,0.8,5,50,0.6511821067863629,-0.18363068159341747,9063000.0
2353,10,40,14,35,65,14,3.0,1.0,1.0,1.4,10,45,1.3276446162641375,-0.10468216550154447,15254000.0
2354,5,20,18,45,55,10,2.5,1.5,1.5,0.8,20,55,0.6024380648181826,-0.1591322660451045,8317999.999999978
2355,8,35,18,30,55,21,4.5,1.0,2.0,0.8,5,55,1.3270091762400176,-0.16242642870704377,19739999.999999985
2356,15,35,14,30,70,21,2.0,0.5,1.0,1.2,10,50,1.6833687685340397,-0.08203205850562288,19669000.000000007
2357,12,20,18,45,60,10,2.0,0.5,2.0,0.8,15,55,1.2718154589100559,-0.1312374056491003,18661999.999999985
2358,10,30,18,25,70,21,2.0,0.5,1.0,0.8,15,55,2.573981968209133,-0.07130522917526934,30525000.0
2359,8,30,14,25,50,10,2.5,0.5,1.0,1.2,10,55,1.5811150570648795,-0.13600846013747728,18303999.99999997
2360,15,35,18,40,60,10,1.5,2.0,1.5,1.2,5,50,0.35596591319589094,-0.19142527121599875,3981999.999999985
2361,15,20,18,35,50,14,4.0,1.5,1.0,1.4,15,55,1.657849883159302,-0.12878542510121443,21332999.999999985
2362,10,30,14,35,65,21,2.0,0.5,1.0,1.4,15,55,1.5434692287839589,-0.10579030269826055,16232999.999999978
2363,10,20,18,40,60,21,4.5,1.5,1.5,0.8,20,55,1.098453039815316,-0.10681730397836998,16054999.999999985
